danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,genres,genre
0.667,0.44,7,-9.32,1,0.0333,0.837,0.0014,0.198,0.34,143.843,audio_features,4XYdH6H7haUCeEm9YezQ9K,spotify:track:4XYdH6H7haUCeEm9YezQ9K,https://api.spotify.com/v1/tracks/4XYdH6H7haUCeEm9YezQ9K,https://api.spotify.com/v1/audio-analysis/4XYdH6H7haUCeEm9YezQ9K,271227,3,Chão de Giz,"['mpb', 'brazilian rock']",mpb
0.671,0.77,2,-4.12,1,0.0309,0.00265,0.0,0.249,0.437,136.076,audio_features,7o7MExeF7niW4VFiie5Zxh,spotify:track:7o7MExeF7niW4VFiie5Zxh,https://api.spotify.com/v1/tracks/7o7MExeF7niW4VFiie5Zxh,https://api.spotify.com/v1/audio-analysis/7o7MExeF7niW4VFiie5Zxh,191520,4,Admirável Chip Novo,"['mpb', 'baile pop', 'brazilian rock', 'rock gaucho']",mpb
0.704,0.903,0,-4.885,1,0.195,0.00149,0.0426,0.0497,0.592,91.22,audio_features,76yjNTMsef12pt2OPmRW0U,spotify:track:76yjNTMsef12pt2OPmRW0U,https://api.spotify.com/v1/tracks/76yjNTMsef12pt2OPmRW0U,https://api.spotify.com/v1/audio-analysis/76yjNTMsef12pt2OPmRW0U,196667,4,Me lambe,"['rock gaucho', 'brazilian punk', 'brazilian rock', 'rock nacional brasileiro']",rock gaucho
0.516,0.741,1,-5.115,0,0.0303,0.0081,0.0,0.941,0.523,124.018,audio_features,2mBaLuAdLhsoly3qKq1Twy,spotify:track:2mBaLuAdLhsoly3qKq1Twy,https://api.spotify.com/v1/tracks/2mBaLuAdLhsoly3qKq1Twy,https://api.spotify.com/v1/audio-analysis/2mBaLuAdLhsoly3qKq1Twy,191451,4,Nada Sei (Apnéia) - Ao Vivo,"['mpb', 'rock nacional brasileiro', 'brazilian rock']",mpb
0.629,0.909,4,-6.125,0,0.0586,0.0129,0.000165,0.346,0.772,143.953,audio_features,7kqcNdHAsDyxOaZlYREvfq,spotify:track:7kqcNdHAsDyxOaZlYREvfq,https://api.spotify.com/v1/tracks/7kqcNdHAsDyxOaZlYREvfq,https://api.spotify.com/v1/audio-analysis/7kqcNdHAsDyxOaZlYREvfq,200227,4,Tédio,"['rock nacional brasileiro', 'brazilian ska', 'mpb', 'rock gaucho', 'brazilian rock']",rock nacional brasileiro
0.566,0.487,2,-9.902,1,0.0616,0.0624,3.42e-06,0.0598,0.811,136.039,audio_features,2iJpjciYl8vfQbb543b5Pb,spotify:track:2iJpjciYl8vfQbb543b5Pb,https://api.spotify.com/v1/tracks/2iJpjciYl8vfQbb543b5Pb,https://api.spotify.com/v1/audio-analysis/2iJpjciYl8vfQbb543b5Pb,202600,4,Pelados Em Santos,"['rock gaucho', 'brazilian rock', 'rock nacional brasileiro']",rock gaucho
0.594,0.924,10,-2.907,1,0.0269,0.336,0.0,0.277,0.416,107.258,audio_features,4RzFPIpnYo7vf0kQI8Gdg1,spotify:track:4RzFPIpnYo7vf0kQI8Gdg1,https://api.spotify.com/v1/tracks/4RzFPIpnYo7vf0kQI8Gdg1,https://api.spotify.com/v1/audio-analysis/4RzFPIpnYo7vf0kQI8Gdg1,193467,4,Cedo Ou Tarde,"['brazilian emo', 'brazilian rock', 'rock alternativo brasileiro']",brazilian emo
0.604,0.82,10,-4.927,0,0.0401,0.144,0.000133,0.109,0.427,105.019,audio_features,1UvWx2hgpxlF7HPbwLSmIY,spotify:track:1UvWx2hgpxlF7HPbwLSmIY,https://api.spotify.com/v1/tracks/1UvWx2hgpxlF7HPbwLSmIY,https://api.spotify.com/v1/audio-analysis/1UvWx2hgpxlF7HPbwLSmIY,419520,4,Anjos (Pra quem tem fé),"['rock nacional brasileiro', 'brazilian hip hop', 'mpb', 'latin alternative', 'brazilian rock', 'brazilian reggae']",rock nacional brasileiro
0.713,0.88,2,-5.911,1,0.0889,0.0438,0.0,0.0417,0.963,144.258,audio_features,0KuDeGUXh5QQ7gSiB6KGPh,spotify:track:0KuDeGUXh5QQ7gSiB6KGPh,https://api.spotify.com/v1/tracks/0KuDeGUXh5QQ7gSiB6KGPh,https://api.spotify.com/v1/audio-analysis/0KuDeGUXh5QQ7gSiB6KGPh,194173,4,Tropa De Elite,"['brazilian punk', 'rock nacional brasileiro', 'rock gaucho', 'brazilian rock', 'brazilian reggae']",brazilian punk
0.42,0.985,5,-3.157,1,0.058,0.00141,0.0,0.108,0.772,91.819,audio_features,4ZA5agHE4LbH9t9nBSy57R,spotify:track:4ZA5agHE4LbH9t9nBSy57R,https://api.spotify.com/v1/tracks/4ZA5agHE4LbH9t9nBSy57R,https://api.spotify.com/v1/audio-analysis/4ZA5agHE4LbH9t9nBSy57R,230533,4,Irreversível,"['brazilian hardcore', 'brazilian emo', 'brazilian rock']",brazilian hardcore
0.574,0.73,9,-6.74,1,0.0307,0.00727,2.97e-06,0.111,0.569,115.141,audio_features,5WgnqMS5UHZqnHoJ4XrrjH,spotify:track:5WgnqMS5UHZqnHoJ4XrrjH,https://api.spotify.com/v1/tracks/5WgnqMS5UHZqnHoJ4XrrjH,https://api.spotify.com/v1/audio-analysis/5WgnqMS5UHZqnHoJ4XrrjH,204240,4,I Saw You Saying - That You Say That You Saw,"['rock gaucho', 'brazilian punk', 'brazilian rock', 'rock nacional brasileiro']",rock gaucho
0.61,0.891,7,-4.988,1,0.0283,0.00488,0.0,0.202,0.67,133.09,audio_features,4VF7On3YlSeCzYOSQJUlcA,spotify:track:4VF7On3YlSeCzYOSQJUlcA,https://api.spotify.com/v1/tracks/4VF7On3YlSeCzYOSQJUlcA,https://api.spotify.com/v1/audio-analysis/4VF7On3YlSeCzYOSQJUlcA,233920,4,Renata,"['brazilian punk', 'rock nacional brasileiro', 'rock gaucho', 'brazilian rock', 'brazilian reggae']",brazilian punk
0.583,0.929,3,-2.859,1,0.0325,0.0628,0.000183,0.309,0.439,124.108,audio_features,0kpyiEcH82ni9TuuZYxKzL,spotify:track:0kpyiEcH82ni9TuuZYxKzL,https://api.spotify.com/v1/tracks/0kpyiEcH82ni9TuuZYxKzL,https://api.spotify.com/v1/audio-analysis/0kpyiEcH82ni9TuuZYxKzL,222400,4,Razões E Emoções,"['brazilian emo', 'brazilian rock', 'rock alternativo brasileiro']",brazilian emo
0.773,0.522,7,-10.747,1,0.0921,0.0893,0.127,0.0616,0.427,98.396,audio_features,7E1duSMvHGUcYRgwrMZOUf,spotify:track:7E1duSMvHGUcYRgwrMZOUf,https://api.spotify.com/v1/tracks/7E1duSMvHGUcYRgwrMZOUf,https://api.spotify.com/v1/audio-analysis/7E1duSMvHGUcYRgwrMZOUf,333107,4,Cachimbo da Paz,"['brazilian hip hop', 'mpb', 'rock gaucho', 'brazilian rock', 'pop nacional']",brazilian hip hop
0.579,0.88,2,-5.212,1,0.0285,0.00202,0.0,0.329,0.848,135.01,audio_features,79f21uRzn79zWCxrsF17hj,spotify:track:79f21uRzn79zWCxrsF17hj,https://api.spotify.com/v1/tracks/79f21uRzn79zWCxrsF17hj,https://api.spotify.com/v1/audio-analysis/79f21uRzn79zWCxrsF17hj,248520,4,Carla,['brazilian rock'],brazilian rock
0.562,0.623,6,-4.764,1,0.0256,0.143,0.0,0.121,0.351,76.037,audio_features,4MOC8XHvAL6mmgEWyntQTb,spotify:track:4MOC8XHvAL6mmgEWyntQTb,https://api.spotify.com/v1/tracks/4MOC8XHvAL6mmgEWyntQTb,https://api.spotify.com/v1/audio-analysis/4MOC8XHvAL6mmgEWyntQTb,232360,4,Sem radar,['brazilian rock'],brazilian rock
0.69,0.542,7,-8.843,1,0.0247,0.0365,0.00014,0.1,0.606,106.041,audio_features,6mpiOoEcus2zYIl9qdHVyG,spotify:track:6mpiOoEcus2zYIl9qdHVyG,https://api.spotify.com/v1/tracks/6mpiOoEcus2zYIl9qdHVyG,https://api.spotify.com/v1/audio-analysis/6mpiOoEcus2zYIl9qdHVyG,286200,4,Dias Melhores,"['rock nacional brasileiro', 'pagode', 'mpb', 'axe', 'sertanejo universitario', 'sertanejo', 'brazilian rock']",rock nacional brasileiro
0.439,0.984,8,-3.002,1,0.0902,0.00515,2.11e-05,0.258,0.526,180.011,audio_features,0OQUxQwNFjkClshgwHmzNJ,spotify:track:0OQUxQwNFjkClshgwHmzNJ,https://api.spotify.com/v1/tracks/0OQUxQwNFjkClshgwHmzNJ,https://api.spotify.com/v1/audio-analysis/0OQUxQwNFjkClshgwHmzNJ,204293,4,Além De Mim,"['brazilian emo', 'brazilian rock', 'rock alternativo brasileiro']",brazilian emo
0.672,0.79,0,-9.777,1,0.0376,0.0112,2.05e-06,0.334,0.921,143.98,audio_features,1eDBpkZgY7p9OBVodcrX9n,spotify:track:1eDBpkZgY7p9OBVodcrX9n,https://api.spotify.com/v1/tracks/1eDBpkZgY7p9OBVodcrX9n,https://api.spotify.com/v1/audio-analysis/1eDBpkZgY7p9OBVodcrX9n,179240,4,Robocop Gay,"['rock gaucho', 'brazilian rock', 'rock nacional brasileiro']",rock gaucho
0.568,0.678,5,-5.127,0,0.0247,0.473,0.0,0.103,0.454,95.987,audio_features,7vUbma0t0JXiKDOeqruWWK,spotify:track:7vUbma0t0JXiKDOeqruWWK,https://api.spotify.com/v1/tracks/7vUbma0t0JXiKDOeqruWWK,https://api.spotify.com/v1/audio-analysis/7vUbma0t0JXiKDOeqruWWK,265027,4,Amanhã não se sabe,['brazilian rock'],brazilian rock
0.752,0.908,2,-5.681,1,0.0308,0.0726,0.0,0.184,0.94,128.125,audio_features,1ES3AeBEBrkvmaFUUxJFVt,spotify:track:1ES3AeBEBrkvmaFUUxJFVt,https://api.spotify.com/v1/tracks/1ES3AeBEBrkvmaFUUxJFVt,https://api.spotify.com/v1/audio-analysis/1ES3AeBEBrkvmaFUUxJFVt,154053,4,Tô nem aí,['pop nacional'],pop nacional
0.753,0.695,7,-6.896,1,0.0377,0.125,0.0,0.16,0.415,99.986,audio_features,74HIWeqpEhpGumPhIbQhqr,spotify:track:74HIWeqpEhpGumPhIbQhqr,https://api.spotify.com/v1/tracks/74HIWeqpEhpGumPhIbQhqr,https://api.spotify.com/v1/audio-analysis/74HIWeqpEhpGumPhIbQhqr,222280,4,Porta Aberta,['pop nacional'],pop nacional
0.573,0.612,8,-5.392,1,0.0323,0.508,0.0,0.154,0.261,160.258,audio_features,1mBaOJ4OPDqJBMp0luG7Ej,spotify:track:1mBaOJ4OPDqJBMp0luG7Ej,https://api.spotify.com/v1/tracks/1mBaOJ4OPDqJBMp0luG7Ej,https://api.spotify.com/v1/audio-analysis/1mBaOJ4OPDqJBMp0luG7Ej,271333,4,A Lenda,['baile pop'],baile pop
0.968,0.6,11,-5.679,0,0.0981,0.0418,0.0,0.0585,0.907,111.951,audio_features,2coxlAb4MdWJ9br51D0qn7,spotify:track:2coxlAb4MdWJ9br51D0qn7,https://api.spotify.com/v1/tracks/2coxlAb4MdWJ9br51D0qn7,https://api.spotify.com/v1/audio-analysis/2coxlAb4MdWJ9br51D0qn7,224893,4,Baba,"['baile pop', 'funk carioca', 'funk das antigas']",baile pop
0.738,0.679,7,-6.107,1,0.0343,0.438,0.0,0.119,0.652,93.076,audio_features,1LNroGH4W4RsUVjIFUsrUA,spotify:track:1LNroGH4W4RsUVjIFUsrUA,https://api.spotify.com/v1/tracks/1LNroGH4W4RsUVjIFUsrUA,https://api.spotify.com/v1/audio-analysis/1LNroGH4W4RsUVjIFUsrUA,221640,4,Quando Você Passa (Turu Turu),['baile pop'],baile pop
0.628,0.761,11,-6.017,0,0.0265,0.00581,6.85e-05,0.39,0.248,110.009,audio_features,6ufP2MQuUZ2s3PFXVGE6Bd,spotify:track:6ufP2MQuUZ2s3PFXVGE6Bd,https://api.spotify.com/v1/tracks/6ufP2MQuUZ2s3PFXVGE6Bd,https://api.spotify.com/v1/audio-analysis/6ufP2MQuUZ2s3PFXVGE6Bd,301467,4,A Sua Maneira (De Música Ligera),"['brazilian punk', 'rock nacional brasileiro', 'mpb', 'rock gaucho', 'brazilian rock']",brazilian punk
0.574,0.964,4,-2.745,1,0.0458,0.000382,0.0045,0.0578,0.644,109.037,audio_features,3FXo3xKG3aYV3hvdRzUY61,spotify:track:3FXo3xKG3aYV3hvdRzUY61,https://api.spotify.com/v1/tracks/3FXo3xKG3aYV3hvdRzUY61,https://api.spotify.com/v1/audio-analysis/3FXo3xKG3aYV3hvdRzUY61,203373,4,Só Por Uma Noite,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.593,0.797,2,-2.942,0,0.0514,0.0732,0.0,0.0692,0.51,133.278,audio_features,5w50Ywn17sXpDFDhe0Sxtw,spotify:track:5w50Ywn17sXpDFDhe0Sxtw,https://api.spotify.com/v1/tracks/5w50Ywn17sXpDFDhe0Sxtw,https://api.spotify.com/v1/audio-analysis/5w50Ywn17sXpDFDhe0Sxtw,227373,4,A Cera,"['rock gaucho', 'brazilian punk', 'brazilian rock', 'brazilian reggae']",rock gaucho
0.608,0.978,1,-2.189,1,0.0994,0.00222,7.28e-05,0.295,0.554,116.996,audio_features,0PlE0Lh9wcuh9G9uMmZvZC,spotify:track:0PlE0Lh9wcuh9G9uMmZvZC,https://api.spotify.com/v1/tracks/0PlE0Lh9wcuh9G9uMmZvZC,https://api.spotify.com/v1/audio-analysis/0PlE0Lh9wcuh9G9uMmZvZC,184867,4,Te Levar Daqui,"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.374,0.935,2,-5.729,1,0.0689,0.00421,0.157,0.984,0.413,76.545,audio_features,3BbGbnqvF2hJjbK3uCYq1M,spotify:track:3BbGbnqvF2hJjbK3uCYq1M,https://api.spotify.com/v1/tracks/3BbGbnqvF2hJjbK3uCYq1M,https://api.spotify.com/v1/audio-analysis/3BbGbnqvF2hJjbK3uCYq1M,197933,4,Natasha - Ao Vivo,"['brazilian punk', 'rock nacional brasileiro', 'mpb', 'rock gaucho', 'brazilian rock']",brazilian punk
0.467,0.725,5,-6.067,1,0.0356,0.167,0.0,0.446,0.734,170.125,audio_features,5PezAM0uy0cqmyeYv44RGW,spotify:track:5PezAM0uy0cqmyeYv44RGW,https://api.spotify.com/v1/tracks/5PezAM0uy0cqmyeYv44RGW,https://api.spotify.com/v1/audio-analysis/5PezAM0uy0cqmyeYv44RGW,247240,4,Uma carta,['brazilian rock'],brazilian rock
0.663,0.589,4,-3.866,1,0.0268,0.144,8.9e-05,0.283,0.211,115.236,audio_features,4Eu11AEW4PK9Rtc3TkTwl7,spotify:track:4Eu11AEW4PK9Rtc3TkTwl7,https://api.spotify.com/v1/tracks/4Eu11AEW4PK9Rtc3TkTwl7,https://api.spotify.com/v1/audio-analysis/4Eu11AEW4PK9Rtc3TkTwl7,182187,4,Enquanto Houver Sol,"['mpb', 'rock gaucho', 'brazilian rock', 'rock nacional brasileiro']",mpb
0.361,0.596,6,-8.152,0,0.0375,0.493,0.000138,0.162,0.574,84.847,audio_features,3KYlOzxN5xO7eEauO1VF06,spotify:track:3KYlOzxN5xO7eEauO1VF06,https://api.spotify.com/v1/tracks/3KYlOzxN5xO7eEauO1VF06,https://api.spotify.com/v1/audio-analysis/3KYlOzxN5xO7eEauO1VF06,250453,3,Velha Infancia - 2004 Digital Remaster;,"['mpb', 'nova mpb', 'bossa nova']",mpb
0.637,0.987,1,-2.755,1,0.0679,0.00183,2.46e-06,0.118,0.546,101.042,audio_features,0B5nSzWGWwvYbKl3GvCMuZ,spotify:track:0B5nSzWGWwvYbKl3GvCMuZ,https://api.spotify.com/v1/tracks/0B5nSzWGWwvYbKl3GvCMuZ,https://api.spotify.com/v1/audio-analysis/0B5nSzWGWwvYbKl3GvCMuZ,211000,4,Papo Reto (Prazer É Sexo O Resto É Negócio),"['rock nacional brasileiro', 'brazilian rock', 'rock alternativo brasileiro']",rock nacional brasileiro
0.763,0.653,8,-7.887,0,0.0389,0.331,0.0,0.181,0.79,99.992,audio_features,1XNk2F3y4Nlc4NpjSI22HG,spotify:track:1XNk2F3y4Nlc4NpjSI22HG,https://api.spotify.com/v1/tracks/1XNk2F3y4Nlc4NpjSI22HG,https://api.spotify.com/v1/audio-analysis/1XNk2F3y4Nlc4NpjSI22HG,194547,4,Desperdiçou,['baile pop'],baile pop
0.586,0.632,6,-7.254,1,0.0241,0.744,2.9e-05,0.0624,0.459,99.984,audio_features,4pG8lbKPKkfGSniMXxZTM7,spotify:track:4pG8lbKPKkfGSniMXxZTM7,https://api.spotify.com/v1/tracks/4pG8lbKPKkfGSniMXxZTM7,https://api.spotify.com/v1/audio-analysis/4pG8lbKPKkfGSniMXxZTM7,242507,4,Sutilmente,"['mangue bit', 'rock nacional brasileiro', 'mpb', 'latin alternative', 'brazilian rock']",mangue bit
0.527,0.658,5,-6.505,1,0.0388,0.252,0.0,0.101,0.416,191.838,audio_features,7906In3GzqdtPiGMfV4uPJ,spotify:track:7906In3GzqdtPiGMfV4uPJ,https://api.spotify.com/v1/tracks/7906In3GzqdtPiGMfV4uPJ,https://api.spotify.com/v1/audio-analysis/7906In3GzqdtPiGMfV4uPJ,209107,4,Por Mais Que Eu Tente,['baile pop'],baile pop
0.528,0.87,11,-3.123,1,0.0851,0.24,0.0,0.333,0.714,152.37,audio_features,2PWjKmjyTZeDpmOUa3a5da,spotify:track:2PWjKmjyTZeDpmOUa3a5da,https://api.spotify.com/v1/tracks/2PWjKmjyTZeDpmOUa3a5da,https://api.spotify.com/v1/audio-analysis/2PWjKmjyTZeDpmOUa3a5da,181930,4,Cheirosa - Ao Vivo,"['sertanejo', 'sertanejo universitario']",sertanejo
0.542,0.876,6,-3.378,1,0.0972,0.724,0.0,0.925,0.634,118.777,audio_features,4gDvg62vG96w0qJaF6wzcd,spotify:track:4gDvg62vG96w0qJaF6wzcd,https://api.spotify.com/v1/tracks/4gDvg62vG96w0qJaF6wzcd,https://api.spotify.com/v1/audio-analysis/4gDvg62vG96w0qJaF6wzcd,182735,4,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,"['sertanejo pop', 'sertanejo universitario']",sertanejo pop
0.665,0.743,4,-4.434,1,0.0567,0.0604,0.0,0.959,0.658,131.573,audio_features,3GmJxfnUDrIs1iCfKUELFz,spotify:track:3GmJxfnUDrIs1iCfKUELFz,https://api.spotify.com/v1/tracks/3GmJxfnUDrIs1iCfKUELFz,https://api.spotify.com/v1/audio-analysis/3GmJxfnUDrIs1iCfKUELFz,147748,4,Supera - Ao Vivo,['sertanejo'],sertanejo
0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.709,0.688,130.046,audio_features,6PrHpASrdyqydEKc8JFmEX,spotify:track:6PrHpASrdyqydEKc8JFmEX,https://api.spotify.com/v1/tracks/6PrHpASrdyqydEKc8JFmEX,https://api.spotify.com/v1/audio-analysis/6PrHpASrdyqydEKc8JFmEX,179065,4,Tiro Certo - Ao Vivo,"['sertanejo pop', 'funk carioca', 'sertanejo universitario']",sertanejo pop
0.611,0.791,2,-3.095,1,0.0436,0.245,0.0,0.237,0.572,111.928,audio_features,2KyXyTrp3kp1Fsg7B1osYD,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,https://api.spotify.com/v1/tracks/2KyXyTrp3kp1Fsg7B1osYD,https://api.spotify.com/v1/audio-analysis/2KyXyTrp3kp1Fsg7B1osYD,174179,4,"Para, Pensa e Volta - Ao Vivo","['sertanejo', 'sertanejo pop', 'sertanejo universitario']",sertanejo
0.697,0.844,9,-3.076,1,0.0575,0.285,0.0,0.753,0.665,139.993,audio_features,4jGzR5Vri06Y5T9SxM7m5P,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,https://api.spotify.com/v1/tracks/4jGzR5Vri06Y5T9SxM7m5P,https://api.spotify.com/v1/audio-analysis/4jGzR5Vri06Y5T9SxM7m5P,231680,4,Algo Mais (Amante) - Ao Vivo,"['sertanejo pop', 'funk carioca', 'sertanejo universitario']",sertanejo pop
0.565,0.82,5,-5.031,0,0.243,0.589,0.0,0.621,0.604,76.471,audio_features,5q0NlM6Pm8Pp3orq7zGiRn,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,https://api.spotify.com/v1/tracks/5q0NlM6Pm8Pp3orq7zGiRn,https://api.spotify.com/v1/audio-analysis/5q0NlM6Pm8Pp3orq7zGiRn,224002,4,Quarta Cadeira - Ao Vivo,"['sertanejo', 'sertanejo universitario', 'pop nacional']",sertanejo
0.648,0.795,0,-5.536,0,0.17,0.0748,0.0,0.38,0.598,180.043,audio_features,2qD7VoDYcrAPY0cVEfpsR5,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,https://api.spotify.com/v1/tracks/2qD7VoDYcrAPY0cVEfpsR5,https://api.spotify.com/v1/audio-analysis/2qD7VoDYcrAPY0cVEfpsR5,194771,4,Some que ele vem atrás,"['sertanejo', 'baile pop', 'funk carioca', 'funk das antigas']",sertanejo
0.676,0.888,10,-3.658,1,0.0783,0.375,0.0,0.231,0.711,160.034,audio_features,4lEw9Id7kLDSJ6KRdaenM9,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,https://api.spotify.com/v1/tracks/4lEw9Id7kLDSJ6KRdaenM9,https://api.spotify.com/v1/audio-analysis/4lEw9Id7kLDSJ6KRdaenM9,179100,4,Espaçosa Demais - Ao Vivo,"['sertanejo pop', 'funk carioca', 'sertanejo universitario']",sertanejo pop
0.637,0.877,4,-3.68,0,0.198,0.469,0.0,0.343,0.691,118.889,audio_features,6QwFUcPc5nhsqZuhXUYtV7,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,https://api.spotify.com/v1/tracks/6QwFUcPc5nhsqZuhXUYtV7,https://api.spotify.com/v1/audio-analysis/6QwFUcPc5nhsqZuhXUYtV7,175219,4,Tijolão - Ao Vivo,"['sertanejo', 'sertanejo universitario']",sertanejo
0.707,0.664,2,-5.042,1,0.0382,0.361,0.0,0.331,0.674,124.991,audio_features,5pRGXCDY0eT6R1QicAn7Uk,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,https://api.spotify.com/v1/tracks/5pRGXCDY0eT6R1QicAn7Uk,https://api.spotify.com/v1/audio-analysis/5pRGXCDY0eT6R1QicAn7Uk,179165,4,Lençol Dobrado,"['sertanejo pop', 'funk carioca', 'nova mpb', 'sertanejo universitario', 'brazilian edm']",sertanejo pop
0.493,0.832,10,-3.42,1,0.201,0.483,0.0,0.956,0.599,157.964,audio_features,7oEr56KG6odStlQH0nvdyr,spotify:track:7oEr56KG6odStlQH0nvdyr,https://api.spotify.com/v1/tracks/7oEr56KG6odStlQH0nvdyr,https://api.spotify.com/v1/audio-analysis/7oEr56KG6odStlQH0nvdyr,187349,4,Solteiro Não Trai - Ao Vivo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",sertanejo
0.49,0.845,2,-3.359,1,0.0973,0.49,0.0,0.213,0.548,146.105,audio_features,1U3tv41tFRgOfbytpuYQrR,spotify:track:1U3tv41tFRgOfbytpuYQrR,https://api.spotify.com/v1/tracks/1U3tv41tFRgOfbytpuYQrR,https://api.spotify.com/v1/audio-analysis/1U3tv41tFRgOfbytpuYQrR,159164,4,Ferida Curada,['sertanejo universitario'],sertanejo universitario
0.827,0.683,11,-5.113,0,0.0719,0.479,0.0,0.409,0.85,135.944,audio_features,6lK3nCiigk34SGqEjpQoqO,spotify:track:6lK3nCiigk34SGqEjpQoqO,https://api.spotify.com/v1/tracks/6lK3nCiigk34SGqEjpQoqO,https://api.spotify.com/v1/audio-analysis/6lK3nCiigk34SGqEjpQoqO,173892,4,Aí Eu Bebo - Ao Vivo,['sertanejo universitario'],sertanejo universitario
0.647,0.787,1,-4.767,1,0.0413,0.307,0.0,0.532,0.535,128.121,audio_features,1nVIlX3h3Ds9bH6JMQopIU,spotify:track:1nVIlX3h3Ds9bH6JMQopIU,https://api.spotify.com/v1/tracks/1nVIlX3h3Ds9bH6JMQopIU,https://api.spotify.com/v1/audio-analysis/1nVIlX3h3Ds9bH6JMQopIU,179722,4,quando a bad bater - ao vivo,"['sertanejo universitario', 'funk carioca']",sertanejo universitario
0.741,0.943,1,-1.401,1,0.0456,0.0486,0.0,0.965,0.725,124.984,audio_features,5n8Y78Pl5q8lqS7sJP61qw,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,https://api.spotify.com/v1/tracks/5n8Y78Pl5q8lqS7sJP61qw,https://api.spotify.com/v1/audio-analysis/5n8Y78Pl5q8lqS7sJP61qw,180736,4,Relógio Parado - Ao Vivo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",sertanejo
0.569,0.598,6,-4.337,0,0.0329,0.748,0.0,0.848,0.858,134.382,audio_features,1tqYKKvlnIcwNak6UWzzX0,spotify:track:1tqYKKvlnIcwNak6UWzzX0,https://api.spotify.com/v1/tracks/1tqYKKvlnIcwNak6UWzzX0,https://api.spotify.com/v1/audio-analysis/1tqYKKvlnIcwNak6UWzzX0,150485,4,Tchau Obrigado - Ao Vivo,"['sertanejo', 'sertanejo pop', 'funk carioca', 'sertanejo universitario']",sertanejo
0.711,0.711,4,-5.691,1,0.0896,0.103,0.0,0.971,0.743,131.813,audio_features,5fY9bVl1Wj4PIM3wnduWop,spotify:track:5fY9bVl1Wj4PIM3wnduWop,https://api.spotify.com/v1/tracks/5fY9bVl1Wj4PIM3wnduWop,https://api.spotify.com/v1/audio-analysis/5fY9bVl1Wj4PIM3wnduWop,156371,4,Serenata - Ao Vivo,['sertanejo'],sertanejo
0.576,0.919,5,-3.175,1,0.0944,0.286,0.0,0.943,0.757,166.058,audio_features,39aWBx86ZdvXQ9d0fRAXxH,spotify:track:39aWBx86ZdvXQ9d0fRAXxH,https://api.spotify.com/v1/tracks/39aWBx86ZdvXQ9d0fRAXxH,https://api.spotify.com/v1/audio-analysis/39aWBx86ZdvXQ9d0fRAXxH,189003,4,Fingindo Maturidade - Ao Vivo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario', 'forro']",sertanejo
0.552,0.709,8,-5.435,1,0.129,0.611,0.0,0.763,0.528,117.582,audio_features,1uryupl9hqVZYurJwH4G9k,spotify:track:1uryupl9hqVZYurJwH4G9k,https://api.spotify.com/v1/tracks/1uryupl9hqVZYurJwH4G9k,https://api.spotify.com/v1/audio-analysis/1uryupl9hqVZYurJwH4G9k,157186,4,3 Batidas - Ao Vivo,['sertanejo pop'],sertanejo pop
0.714,0.712,11,-4.403,1,0.0545,0.621,0.0,0.127,0.789,123.804,audio_features,3J5Pu25BODMex4Jpy4l6FL,spotify:track:3J5Pu25BODMex4Jpy4l6FL,https://api.spotify.com/v1/tracks/3J5Pu25BODMex4Jpy4l6FL,https://api.spotify.com/v1/audio-analysis/3J5Pu25BODMex4Jpy4l6FL,174863,4,S de Saudade,"['sertanejo pop', 'sertanejo universitario']",sertanejo pop
0.804,0.637,11,-3.187,1,0.0542,0.47,0.0,0.969,0.732,113.979,audio_features,4Cm51VOGs75ik79YMpJykG,spotify:track:4Cm51VOGs75ik79YMpJykG,https://api.spotify.com/v1/tracks/4Cm51VOGs75ik79YMpJykG,https://api.spotify.com/v1/audio-analysis/4Cm51VOGs75ik79YMpJykG,175205,4,Fake News - Ao Vivo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",sertanejo
